final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,tags,rating,unit_price,sizes,colors,seller,initial_price,categories,date,discount_numeric,discount_percent,one_star,two_stars,three_stars,four_stars,five_stars
6.19,True,False,PNTUTB,16,1942484324,"Pntutb Womens Clearance,Plus Size Women's Print V Neck Short Sleeve Long T-Shirt Blouse Rollback",Plus Size Tops,Clothing,"[""Clearance""]",3.6,,"[""S"",""M"",""L"",""XL"",""XXL"",""3XL"",""4XL"",""5XL"",""Plus Size""]","[""#7-Black"",""#7-Gray"",""#7-Green"",""#7-Khaki"",""#7-Maroon""]",PAT███LAV███,7.09,"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]",2024-08-24,0.9,12.69,5,0,1,1,9
1.98,False,True,Cool Whip,1585,10801127,"Cool Whip Extra Creamy Whipped Cream Topping, 8 oz Tub",Whipped Toppings,Food,"[""Popular pick""]",4.7,0.248,[],[],Wal███t.c███,1.98,"[""Food"",""Frozen Foods"",""Frozen Desserts"",""Whipped Toppings""]",2024-08-25,0.0,0.0,63,8,43,178,1293
14.99,True,False,Batman,2,965054107,Men's Batman Logo Vintage  Graphic Tee Athletic Heather X Large,Mens Graphic Tees,Clothing,"[""Reduced price""]",5.0,,"[""Big & Tall"",""Men"",""S"",""M"",""L"",""XL"",""2XL"",""3XL""]","[""Athletic Heather"",""Charcoal"",""Charcoal Heather"",""Royal Blue"",""Royal Blue Heather"",""Silver"",""White""]",Top███es ███are███,18.99,"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Graphic Tees""]",2024-08-25,4.0,21.06,0,0,0,0,2
55.0,True,False,Voltaren,3894,453089336,New Easy Open Cap - Voltaren Arthritis Pain Gel for Powerful Topical Arthritis Pain Relief - Two 150 G Tubes and One 50 G Tube,Arthritis pain relief,Health and Medicine,,4.4,4.46,[],[],Ewi███ess███r,55.0,"[""Health and Medicine"",""Pain management"",""Arthritis pain relief""]",2024-08-25,0.0,0.0,152,96,278,707,2661
14.5,True,False,Leading Lady,4,1516694163,The Serena - Cotton Wirefree Sports Bra,Low Support,Clothing,"[""Reduced price""]",5.0,,"[""36BCD"",""36DDFG"",""38BCD"",""38DDFG"",""40BCD"",""40DDFG"",""42BCD"",""42DDFG"",""44BCD"",""44DDFG"",""46BCD"",""46DDFG"",""48BCD"",""48DDFG"",""50BCD"",""50DDFG"",""52BCD"",""52DDFG"",""54BCD"",""54DDFG"",""56BCD"",""56DDFG""]","[""Amethyst Plum"",""Black"",""Blue Feathered Print"",""Gray Shadow"",""Heather Grey"",""Lavender"",""Light Coral Geo Print"",""Mocha"",""Mocha Leo Dot"",""Navy"",""White""]","Lea███g L███, I██████",29.0,"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Womens Sports Bras"",""Low Support""]",2024-08-25,14.5,50.0,0,0,0,0,4
19.99,True,False,Wespornow,18,1906381169,Wespornow Mens Hawaiian Shirts Short Sleeve Floral Tropical Beach Casual Button Down Shirts Black M,Mens Casual Button Down Shirts,Clothing,"[""Reduced price""]",4.4,,"[""S"",""M"",""L"",""XL"",""XXL"",""XXXL""]","[""Black"",""Dark Blue"",""Grey Leaves"",""Navy"",""White""]",Wes███now███,26.99,"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]",2024-08-24,7.0,25.94,2,0,1,1,14
6.98,True,False,Sentmoon,4,5606778747,Summer Savings Wycnly on Sale Capri Pants for Women Womens Drawstring Elastic Waist Capris Pants Summer Casual Plus Size Button Straight Leg 3/4 Trousers Comfy Cotton Linen Pocket Cropped Pants,Womens Pants,Clothing,"[""Clearance""]",4.8,,"[""S"",""M"",""L"",""XL"",""XXL"",""XXXL"",""XXXXL"",""XXXXXL""]","[""Army Green"",""Army Green pants for women"",""Brown"",""Coffee"",""Coffee-1"",""Dark Gray"",""Gray"",""Green"",""Green pants for women"",""Green-1"",""Khaki pants for women"",""Light Blue"",""Pink"",""Pink pants for women"",""Purple"",""Purple pants for women"",""Rose Gold"",""Wine"",""Yellow"",""Yellow-1""]",Sen███on,7.77,"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]",2024-08-24,0.79,10.17,0,0,0,1,3
11.99,True,False,Amoretu,42,1469896755,"Amoretu Women Hoodies Tunic T-shirt Button Swing Pullover Loose Fit, Green S",Tshirts for Women,Clothing,"[""Clearance""]",4.1,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""A:Apricot"",""A:Black"",""A:Navy"",""A:Wine Red"",""B: Black"",""B:Green"",""B:Purple"",""B:Wine Red""]",Amo███u,13.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Tshirts for Women""]",2024-08-24,2.0,14.3,3,0,6,15,18
49.98,True,False,SOUL Naturalizer,367,391816176,SOUL Naturalizer Womens Tia Slip On Fashion Sneakers - Medium & Wide Width,Womens Casual Shoes,Clothing,"[""Reviewers highlighted: comfort, color"",""Reduced price""]",4.5,,"[""5"",""6"",""6.5"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11""]","[""Black"",""Mushroom Grey""]",Exa███Pai███,74.94,"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Casual Shoes""]",2024-08-24,24.96,33.31,18,15,21,39,274
27.99,True,False,Ibtom Castle,17,1720306083,IBTOM CASTLE Little Big Girls Flower Tulle Dress Princess Pageant Birthday Party Wedding Formal Floor Length Long Dance Evening Maxi Gown 6-7 Years Light Green,Girls Dresses,Clothing,"[""Reduced price""]",4.6,,"[""5-6 Years"",""6-7 Years"",""8-9 Years"",""9-10 Years"",""11-12 Years"",""13-14 Years""]","[""Green"",""Light Green"",""Pink"",""Purple"",""Rainbow Purple"",""Red"",""Royal Blue"",""White""]",IBT███CAS███,47.95,"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Dresses"",""Girls Dresses""]",2024-08-25,19.96,41.63,1,0,1,1,14
8.0,True,False,Russell Athletic,6,5242746669,"Russell Athletic Boys Active Woven Basketball Short, Sizes 4-18 & Husky",Shop all kids,Clothing,"[""Best seller"",""Rollback""]",4.7,,"[""4-5"",""6-7"",""8"",""10-12"",""14-16"",""18"",""8 Husky"",""14/16 Husky"",""18 Husky"",""10-12 Husky""]","[""Black"",""Green"",""Khaki"",""Orange"",""Turquoise""]",Wal███t.c███,9.98,"[""Clothing"",""Savings"",""Kids & Baby Savings"",""Shop all kids""]",2024-08-25,1.98,19.84,0,0,0,2,4
14.99,True,False,JWD,17,5278227251,JWD Womens Shirts Casual V Neck Tshirts Puff Short Sleeve Summer Tops Tunic Blouses Pink L,Womens Tops,Clothing,"[""Reduced price""]",4.6,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""01-Black"",""02-White"",""03-Dark Pink"",""04-Light Yellow"",""05-Light Blue"",""06-Purple"",""07-Dark Green"",""08-Pink""]",JWD,38.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]",2024-08-25,24.0,61.55,0,1,1,2,13
8.97,False,False,Softsoap,802,408608184,"Softsoap Hand Soap Tablets Sparkling Lavender, Refill Tablets (3 Count)",Hand Soaps,Personal Care,"[""Reviewers highlighted: ease of use, refill, container""]",3.7,1.12,"[""8"",""16""]",[],Wal███t.c███,8.97,"[""Personal Care"",""Bath & Body"",""Hand Soaps""]",2024-08-25,0.0,0.0,88,59,150,174,331
3.21,True,False,REYYOISKA,1,1226940529,Dessert Candy Card DIY Refrigerator Sticker Frosted Selfvadhesive Donut Sticker Sticker,Stickers,Arts Crafts & Sewing,"[""Clearance""]",5.0,,"[""One Size""]","[""Multicolor""]",Cae███yjj███,11.23,"[""Arts Crafts & Sewing"",""Scrapbooking"",""Stickers""]",2024-08-25,8.02,71.42,0,0,0,0,1
60.3,True,False,Hauteloom,32,205242278,"Hauteloom Casablanca Collection Living Room Bedroom Area Rug - Cozy Moroccan Farmhouse Carpet - Black, Brown, Beige - 3'11"" x 5'7""",All Area Rugs,Home,"[""Reduced price""]",5.0,,"[""2'7\"" x 7'3\"""",""2'7\"" x 7'3\"" - Brown, Dark Beige, White"",""3'11\"" x 5'7\"""",""5'3\"" x 7'"",""6'7\"" x 9'"",""7'10\"" x 10'"",""7'10\"" x 10' - Brown, Ivory, Beige, Cream"",""9'2\"" x 12'""]","[""Ivory, Beige / Lexi"",""Ivory, Beige / Nalu"",""Ivory, Beige / Nate"",""Ivory, Medium Brown / Kami"",""Light Brown, Charcoal, Gray / Maonon""]",Hau███oom███,67.0,"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]",2024-08-25,6.7,10.0,0,0,0,0,32
27.99,True,False,Thermajohn,696,1160636802,Thermajohn Long Johns Thermal Underwear for Men Crewneck Set (XS-4XL),Mens Thermal Underwear,Clothing,"[""Best seller""]",4.7,,"[""XS"",""S"",""M"",""L"",""XL"",""2XL"",""2X"",""3XL"",""4XL""]","[""Black"",""Charcoal"",""Christmas Print"",""Desert Camo"",""Gray"",""Hunter Green"",""Navy"",""White""]",183███ota███omm██████,39.99,"[""Clothing"",""Mens Clothing"",""Mens Underwear"",""Mens Thermal Underwear""]",2024-08-24,12.0,30.01,30,7,20,41,598
10.79,True,False,Whippy,74,5353145797,"WHIPPY Women Leather Belt with Double Ring Buckle, Coffee Waist Belt for Jeans Dress",Belts,Clothing,"[""Clearance""]",4.8,,"[""For waist 24\""-28\"""",""For waist 29\""-34\"""",""For waist 35\""-40\"""",""For waist 41\""-46\"""",""For waist 47\""-50\"""",""For waist 51\""-55\""""]","[""A-Black+Beige"",""A-Black+Brown"",""A-Black+Coffee"",""A-Black+Leopard"",""A-Black+White"",""B-Beige"",""B-Black"",""B-Black A"",""B-Brown"",""B-Coffee"",""B-Leopard"",""B-White"",""C-Black+Brown+Beige"",""C-Black+Brown+Coffee"",""C-Black+Brown+Leopard"",""C-Black+Brown+White""]",WHI███,11.99,"[""Clothing"",""Bags & Accessories"",""Accessories"",""Belts""]",2024-08-24,1.2,10.01,0,0,3,6,65
13.98,True,False,SHEBA,1283,1728596655,"Sheba Perfect Portions Soft Pate Wet Cat Food Variety Pack For Kitten, 1.32 Oz (12 Pack)",All Cat Food,Pets,"[""500+ bought since yesterday"",""In 200+ people's carts"",""Popular pick""]",4.8,0.441,[],[],Wal███t.c███,13.98,"[""Pets"",""Cats"",""Cat Food"",""All Cat Food""]",2024-08-24,0.0,0.0,26,9,28,89,1131
14.99,True,False,Wataxii,5,1215580783,Wataxii Tear Away Shorts for Men Post Surgery Adaptive Clothing Mens Basketball Shorts Athletic Workout Side Snaps Sweat Shorts Pants,Mens Workout Shorts,Clothing,"[""Clearance""]",5.0,,"[""S"",""M"",""L"",""XL"",""XXL""]","[""Black"",""Black-Magic Sticker"",""Dark Gray"",""Dark Grey-Magic Sticker"",""Gray"",""Navy Blue""]",Wat███i,19.99,"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Workout Shorts""]",2024-08-24,5.0,25.01,0,0,0,0,5
72.99,True,False,Food to Live,39,189455189,"Organic Red Quinoa, 20 Pounds — Non-GMO, Raw, Kosher, Vegan — by Food to Live",Grains,Food,,5.0,,"[""0.5 lbs"",""1 lbs"",""3 lbs"",""5 lbs"",""10 lbs"",""15 lbs"",""20 lbs"",""25 lbs"",""55 lbs""]",[],Foo███o L███,72.99,"[""Food"",""Pantry"",""Rice, grains & dried beans"",""Grains"",""Grains""]",2024-08-24,0.0,0.0,0,0,0,1,38
6.97,True,False,Fruit of the Loom,106,921370451,Adult HD Cotton™ T-Shirt,Fruit of the Loom Mens T-Shirts,Clothing,,4.4,,"[""S"",""M"",""L"",""XL"",""2XL"",""2X"",""3XL"",""4XL"",""5XL"",""6XL""]","[""ADMIRAL BLUE"",""AQUATIC BLUE"",""ASH"",""ATHLETIC HEATHER"",""AZALEA"",""BLACK"",""BLACK HEATHER"",""BLUE"",""BURNT ORANGE"",""Black"",""Blue"",""CARDINAL"",""CHARCOAL GREY"",""CHOCOLATE"",""CLASSIC PINK"",""CLOVER"",""COLUMBIA BLUE"",""CORAL"",""CRIMSON"",""CYBER PINK"",""DEEP PURPLE"",""DENIM"",""FIERY RED"",""FOREST GREEN"",""GOLD"",""GREEN"",""Green"",""J NAVY"",""J Navy"",""KELLY"",""KHAKI"",""KIWI"",""Khaki"",""LIGHT BLUE"",""MAROON"",""MILITARY GREEN"",""NATURAL"",""NEON GREEN"",""NEON PINK"",""NEON YELLOW"",""NEW GOLD"",""Orange"",""PACIFIC BLUE"",""PINK"",""PURP"",""PURPLE"",""Pink"",""RETRO HTH CORAL"",""RETRO HTH GREEN"",""RETRO HTH PINK"",""RETRO HTH PURP"",""RETRO HTH ROYAL"",""ROYAL"",""Red"",""SAFARI"",""SAFETY GREEN"",""SAFETY ORANGE"",""SAGESTONE"",""SCUBA BLUE"",""SILVER"",""TENNESSEE ORANGE"",""TRUE RED"",""TURQUOISE HTHR"",""WHITE"",""YELLOW""]",US ███de ███,7.86,"[""Clothing"",""Fashion Brands"",""Fruit of the Loom"",""Fruit of the Loom Mens"",""Fruit of the Loom Mens T-Shirts""]",2024-08-24,0.89,11.32,8,1,7,12,78
10.99,True,False,flxxie,878,925909118,"Flxxie 1800 Count Double Brushed Microfiber Envelope Pillowcases Set of 2, King, 20"" x 36"", Purple",Pillowcases,Home,"[""Best seller""]",4.6,,"[""King(20\""x36\"")"",""King(20\""x40\"")"",""Queen(20\""x30\"")"",""Standard(20\""x26\"")""]","[""Black"",""Blue"",""Brunt Orange"",""Chocolate"",""Coffee"",""Coral Pink"",""Dark Gray"",""Dark Green"",""Ginger Yellow"",""Ivory"",""Khaki"",""Lavender"",""Light Blue"",""Light Gray"",""Light Pink"",""Magenta"",""Navy Blue"",""Olive Green"",""Orange"",""Pink"",""Purple"",""Red"",""Royal Blue"",""Sage Green"",""Sea Green"",""Sky Blue"",""Slate Blue"",""Smoky Gray"",""Tan"",""White"",""Wine Red"",""Yellow""]",FLX███ BE███NG,15.99,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Pillowcases""]",2024-08-24,5.0,31.27,36,8,34,76,724
9.28,True,True,Vivarin,253,5158180497,"Vivarin Caffeine Pills (60 Ct) Safe and Effective Energy Support Helps You Stay Awake, No Calories",Pain Relief,Health and Medicine,"[""100+ bought since yesterday"",""In 50+ people's carts"",""Popular pick""]",4.6,0.155,[],[],Wal███t.c███,9.28,"[""Health and Medicine"",""Pain management"",""Pain Relief""]",2024-08-24,0.0,0.0,11,4,9,15,214
145.6,True,False,Amay's,3,3084212208,"Amay Blackout Double Pinch Pleat Curtain Panel Drapes Brown 150""W x 96""L- 1Panel",Shop Curtains,Home,"[""Reduced price""]",5.0,,"[""120 W x 108 L"",""120 W x 120 L"",""120 W x 132 L"",""120 W x 72 L"",""120 W x 84 L"",""120 W x 96 L"",""150 W x 108 L"",""150 W x 120 L"",""150 W x 132 L"",""150 W x 72 L"",""150 W x 84 L"",""150 W x 96 L""]","[""Baby Pink"",""Beige"",""Black"",""Brown"",""Burgundy"",""Fresh Green"",""Gray"",""Greyish White"",""Ivory"",""Navy Blue"",""Silver Grey"",""Taupe"",""True Red"",""White"",""Yellow""]",AMA███EXT███S,182.0,"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]",2024-08-24,36.4,20.0,0,0,0,0,3
28.99,True,False,CoverMates,40,952556801,"Covermates Keepsakes - Dish Storage - Padded Protection - ID Window - Stain Resistant - Machine Washable - China Storage, Red",Dinnerware & Serving Storage,Home,"[""Reviewers highlighted: quality, storage, construction""]",4.8,,"[""6.5 DIAMETER"",""VARIOUS SIZES - 7 Piece Set"",""7.5 DIAMETER x 7H"",""8 DIAMETER"",""9 DIAMETER"",""9 DIAMETER x 7H"",""10 DIAMETER x 7H"",""11 DIAMETER"",""12 DIAMETER x 7H"",""13 DIAMETER"",""14 DIAMETER x 7H"",""19W x 13D - 2 Piece Set""]","[""Black Quilted Polyester"",""Bronze Quilted Polyester"",""Cream Quilted Polyester"",""Red Quilted Polyester"",""Slate Quilted Polyester""]",Cov███tor███,34.99,"[""Home"",""Kitchen & Dining"",""Kitchen Storage & Organization"",""Dinnerware & Serving Storage""]",2024-08-24,6.0,17.15,1,0,0,4,35
29.2,True,False,Kingsize,10,6838112687,KingSize Men's Big & Tall Pajama Lounge Shorts,Big and Tall Pajama Bottoms,Clothing,"[""Reduced price""]",4.4,,"[""Big - XL"",""Tall - L"",""Tall - XL"",""Big - 2XL"",""Tall - 2XL"",""Big - 3XL"",""Tall - 3XL"",""Big - 4XL"",""Tall - 4XL"",""Big - 5XL"",""Tall - 5XL"",""Big - 6XL"",""Tall - 6XL"",""Big - 7XL"",""Big - 8XL""]","[""Classic Mickey Toss"",""Donald Duck Toss"",""Grinch Plaid Toss"",""Hakuna Matata"",""Jack Stripe Toss"",""Mario Tie Dye Toss"",""Mickey Ombre"",""Mickey Pizza"",""Nightmare Before Skulls"",""Pacman Roll Call"",""Snoopy Woodstock Toss""]",Ful███aut███ran███,47.44,"[""Clothing"",""Big and Tall"",""Big & Tall Pajamas and Robes"",""Big and Tall Pajama Bottoms""]",2024-08-24,18.24,38.45,1,0,0,2,7
14.99,True,False,Showmall,1503,705018473,SHOWMALL Plus Size Women Top 3/4 Sleeve Dark Green 2X Blouse Swing Tunic Lace Crewneck Maternity&nbsp; Loose Fitting T-Shirt for Leggings,Plus Size Tops,Clothing,"[""Best seller""]",4.4,,"[""1X"",""2X"",""3X"",""4X"",""5X""]","[""A1-Purple Red"",""B1-Black"",""C1-Blue Gray"",""D1-Burgundy"",""E1-Dark Green"",""F1-Royal Blue"",""G1-White"",""H1-Navy Blue"",""A2-Purple"",""B2-Cocoa brown"",""C2-Gray"",""A6-Floral White"",""B6-Floral Light Blue"",""C6-Floral Mix Blue"",""A7-Floret"",""B7-Shadow Rose"",""C7-Green Roses"",""D7-Grey Sakura"",""E7-Cream Leopard"",""F7-Colorful Roses"",""A8-Black"",""B8-Purple Red"",""C8-Navy Blue"",""D8-Purple Gray"",""E8-Wine Red"",""F8-Army Green"",""G8-Dark Green"",""H8-Royal Blue"",""A9-Lily"",""B9-Black Pink"",""C9-Shadow Rose"",""D9-Sunflower"",""E9-Floret""]",SHO███LL,18.99,"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]",2024-08-24,4.0,21.06,86,54,85,161,1117
126.0,True,False,SGI bedding,4,390197017,King Comforter Pinch Black 300 GSM Plush Siliconized Microfiber Fill Duvet Insert Box Stiched Quilted Fluffy Soft 600 TC Egyptian Cotton Shell with Piping & Pillowcases,Toddler Bedding Sets & Sheets,Baby,"[""Reduced price""]",3.0,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""Alaskan King"",""California King"",""Oversized Palatial King"",""Oversized Queen"",""SKP Plus"",""Super King"",""Super King Plus"",""Wyoming King""]","[""Black"",""Blood Red"",""Burgundy"",""Chocolate"",""Dark Gray"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Gray"",""Lilac"",""Mediterranean Blue"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Plum"",""Purple"",""Royal Blue"",""Sage"",""Taupe"",""Teal"",""Turquoise Blue"",""White"",""Wine"",""Yellow""]",SGI███ddi███,150.0,"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]",2024-08-24,24.0,16.0,2,0,0,0,2
176.29,True,False,SHA CERLIN,381,5292671987,"SHA CERLIN White Queen Size Platform Bed Frame with Velvet Channel Headboard, Adult",Queen Beds,Home,"[""Reduced price""]",4.9,,"[""Full"",""Queen"",""King""]","[""Black"",""Blue"",""Green"",""Pink"",""Teal Blue"",""White""]",Sha███rli███,499.99,"[""Home"",""Furniture"",""Bedroom Furniture"",""Beds"",""Queen Beds""]",2024-08-24,323.7,64.74,5,0,10,16,350
14.99,True,False,Fantaslook,1210,6915065353,Fantaslook Womens Plus Size Tops Fall Long Sleeve Shirts Crew Neck Casual Loose Tunic Blouses,Plus Size Tops,Clothing,"[""Best seller"",""Reduced price""]",4.5,,"[""L"",""XL"",""2XL"",""3XL"",""4XL"",""5XL""]","[""1 Long Sleeve Black Heart"",""1 Long Sleeve Blue Floral"",""1 Long Sleeve Daisy Floral"",""1 Long Sleeve Love"",""1 Long Sleeve Purple Floral"",""1 Long Sleeve Red Floral"",""1 Long Sleeve Sky Blue Floral""]",Fan███loo███,59.99,"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]",2024-08-24,45.0,75.01,58,39,72,130,911
18.56,True,False,Soffe,24,187071360,Mens AUTHENTIC SHORT (B037),Womens Shorts,Clothing,"[""Best seller""]",2.0,,"[""6"",""7"",""XS"",""S"",""M"",""L"",""XL"",""LRG"",""MED"",""S (6/6X)"",""SML"",""XLG"",""XSM""]","[""AQUA MIST"",""ASH"",""ASPEN GOLD"",""BEACH GLASS"",""BLAZING BLUE"",""BLEACHED CORAL"",""BLUE RADIANCE"",""BLUE SKY"",""BRIGHT TURQ"",""Black"",""CARDINAL"",""CLOUD BLUE"",""COLUMBIA BLUE"",""COTTON CANDY"",""CRYSTAL GREEN"",""DARK GREEN"",""DEEP CORAL"",""DK. GREEN HEATHER"",""DK.BROWN"",""FILTERED ORCHID"",""FUCHSIA"",""FUSION CORAL"",""GRAPE"",""GREEN REEF"",""GREY HEATHER"",""Gold"",""KELLY"",""KELLY GRN"",""KOOL KIWI"",""Kelly"",""LAVENDER"",""LIVING CORAL"",""LT TURQUOISE"",""LT. BLUE"",""LT. GOLD"",""MAROON"",""Maroon"",""NAVY"",""NAVY HEATHER"",""NEW CORAL"",""NEW PURPLE"",""Navy"",""ORANGE"",""ORCHID MIST"",""OXFORD"",""Orange"",""Oxford"",""PEAR"",""PINK"",""PINK LEMONADE"",""POP BLUE"",""PURPLE"",""Pink"",""Purple"",""RED"",""ROYAL"",""Red"",""Royal"",""SHARP LIME"",""SHOCKING PINK"",""SOFT PINK"",""SUN CORAL"",""SURF BLUE"",""TEXAS ORANGE"",""WASHED PINK"",""WHITE"",""White"",""YELLOW""]",Dro███r,28.12,"[""Clothing"",""Womens Clothing"",""Womens Shorts"",""Womens Shorts""]",2024-08-24,9.56,34.0,17,0,2,0,5
24.09,True,False,Champion,123,40331232,"Champion Eco 9 oz. Pullover Hood (S700) Black, L",Mens Workout Clothing,Clothing,"[""Reviewers highlighted: fit, comfort, softness""]",4.4,,"[""S"",""M"",""L"",""XL"",""2XL"",""3XL"",""3 X""]","[""Black"",""Charcoal Heather"",""Dark Green"",""Gold"",""Gold Glint"",""Gray Oxford Heather"",""NAVY HEATHER"",""Navy Heather"",""Orange"",""Royal Blue"",""Stone Gray"",""White""]",Pul███nif███,29.87,"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Clothing""]",2024-08-24,5.78,19.35,10,3,4,12,94
18.99,True,False,Eurivicy,10,702951316,"Women's Between-Seasons Jacket, Multiple Pockets, Short Boyfriend Coat",Womens Activewear,Clothing,,3.6,,"[""XS"",""S"",""M"",""L"",""XL"",""XXL""]","[""Army green"",""Black"",""Brown"",""Navy Blue"",""Wine red""]",Yic███mao███,43.89,"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Activewear""]",2024-08-24,24.9,56.73,1,2,1,2,4
29.99,True,False,Bearsland,14,5540168677,Bearsland Women’s Maternity Shorts over Belly Pregnancy Yoga Workout Lounge Sleep Shorts with Pocket 3-Pack,Maternity Shorts,Clothing,"[""Best seller""]",4.6,,"[""S"",""M"",""L"",""XL"",""XXL""]","[""Black/Deep gray/Brown"",""Black/Deep green/Gray"",""Blue/Pink/Army green"",""Vivid blue/Army green/Blue"",""Vivid blue/Black/Gray""]",Bea███and███,36.99,"[""Clothing"",""Maternity Clothing"",""Maternity Shorts""]",2024-08-24,7.0,18.92,0,1,1,0,12
14.95,True,False,Aiyino,5,1529931788,Aiyino Women's V Neck Floral Spaghetti Strap Summer Casual Swing Dress with Pocket,Casual Dresses,Clothing,"[""Clearance""]",5.0,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Cashew Cyan-Blue"",""Green Leaf Black"",""Maple Leaf Grey"",""Navy lily"",""Spots"",""White Lily""]",Aiy███,16.99,"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Casual Dresses""]",2024-08-24,2.04,12.01,0,0,0,0,5
13.99,True,False,PatPat,164,5287092459,"PatPat Floral Girl Dress Toddler Girl Clothes 2pcs Kid Sleeveless Dress and Short Sleeve Ruffled Cardigan Outfits Set, Ginger, 4-5 Years",Toddler Girls Outfit Sets,Clothing,"[""Best seller"",""Clearance""]",4.7,,"[""3-6 Months"",""6-9 Months"",""9-12 Months"",""18-24 Months"",""2T"",""3T"",""3-4 Years"",""4-5 Years"",""5-6 Years"",""5-6T""]","[""Brown"",""Ginger"",""Gray Green"",""Hot Pink"",""Mintblue"",""Pink"",""Pink Stripe"",""Yellow"",""Yellow Brown""]",Pat███,33.99,"[""Clothing"",""Kids Clothing"",""Toddler Clothing"",""Toddler Girls (12M-5T) Clothing"",""Toddler Girls Outfit Sets""]",2024-08-24,20.0,58.84,7,2,3,10,142
66.35,True,False,Hermes,40,25519827,Hermes Terre D'Hermes Eau De Toilette Spray for Men 3.4 oz,Premium Cologne for Men,Premium Beauty,"[""Reduced price""]",4.5,,"[""3.3 oz"",""6.7 oz""]",[],For███rLu███,81.16,"[""Premium Beauty"",""Premium Fragrance"",""Premium Cologne for Men""]",2024-08-25,14.81,18.25,4,0,0,5,31
